ig_media_id,username,timestamp,like_count,comments_count,caption,media_product_type,media_type,permalink,timestamp_retrieved
18020007596416592,brittle,2025-01-17T20:27:43+0000,9396,250,"🖤 The New York Times 🖤

flummoxed floored flattered + feeling seen

thank you, Alexis Soloski, for my first nytimes profile
🖤
thank you, theatraff, for capturing me in light 
🖤
thank you, Helly R, for choosing me 
🖤

{link in bio} 

final photo, a nice moment getting to deliver a copy to my Dad over Sunday coffee

photography: theatraff 
style: rosefordestudio 
hair: kenna_hair_ 
makeup: zoetaylormakeup 
🖤independentpublicrelations + liyah 

and thank you to trapeze wizards for the edge espanastrebtrapeze strebslam",FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/DE8KpQMJ9iU/,2025-01-18T15:15:43+0000
18257123068279768,brittle,2025-01-15T21:05:27+0000,28217,425,i have no recollection of this,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/DE3FX4UJSRD/,2025-01-18T15:15:43+0000
18090445624471606,brittle,2025-01-05T16:07:59+0000,5261,84,"🖤. 

who is watching s1 this weekend?

style: rosefordestudio 
hair: kenna_hair_ kennaland_brooklyn 
makeup: zoetaylormakeup 
🖤: nanushka 
liyah",FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/DEczYagJKwX/,2025-01-18T15:15:43+0000
18113858236432857,brittle,2025-01-03T14:41:34+0000,7584,145,january 17th,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/DEXf5tYpfrH/,2025-01-18T15:15:43+0000
17873823858161925,brittle,2025-01-02T17:21:07+0000,4875,71,"hell yar in helmut lang

style: rosefordestudio 
hair: kenna_hair_  kennaland_brooklyn 
makeup: zoetaylormakeup 
wearing: helmutlang 
🖤 alexisbittar
🫶🏻 liyah",FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/DEVNXaLJEz-/,2025-01-18T15:15:43+0000
18040762661036188,brittle,2024-12-19T22:37:03+0000,7079,90,"the goats lay the eggs 

#helly

stylist: rosefordestudio 
hair: kennaland_brooklyn / kenna_hair_ 
makeup: zoetaylormakeup 

🖤
pjohnsontailors 
thefrankieshop 
alexisbittar 
louboutinworld 

🖤
independentpublicrelations 
liyah 

ty appletv",FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/DDxuZHhpiVj/,2025-01-18T15:15:43+0000
17978862065684415,brittle,2024-12-09T16:35:59+0000,3292,98,"MDR 🫶🏻’s ccxpoficial 

ty for the love, 🇧🇷🥹",REELS,VIDEO,https://www.instagram.com/reel/DDXVC2RpsHR/,2025-01-18T15:15:43+0000
18344341624180059,brittle,2024-12-04T18:15:00+0000,8087,117,inside outside,FEED,IMAGE,https://www.instagram.com/p/DDKoer3pss-/,2025-01-18T15:15:43+0000
17884810377114338,brittle,2024-10-29T19:37:50+0000,2061,26,"three years ago,  the Grand Canyon parking lot, i spent three hours driving the egg backwards, learning how to reverse park this single axle trailer.  here was my campsite for the night. 

can you spot a Lumon wrap gift?",FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/DBuFV86JS5I/,2025-01-18T15:15:43+0000
17936062214927339,brittle,2024-10-25T20:05:53+0000,8050,59,s1 stuff + fawl carousel,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/DBj1XzGpJ4u/,2025-01-18T15:15:43+0000
18045751972844780,brittle,2024-10-23T14:30:23+0000,10404,278,"dear viewers, we missed you, too. 

januaryseventeenthtwentytwentyfive",REELS,VIDEO,https://www.instagram.com/reel/DBeEsV3JDEu/,2025-01-18T15:15:43+0000
18041439040935839,brittle,2024-10-21T18:05:30+0000,4188,85,"this is the egg 

when we finished filming s1 of severance, i let go of 90% of my belongings and moved into this trailer. i name it “the egg” and called it home for nearly a year, driving it all over the country 

i don’t live in the egg anymore, but it will always be a home to me 

i like this egg",FEED,IMAGE,https://www.instagram.com/p/DBZUalsp8aD/,2025-01-18T15:15:43+0000
17886802179050756,brittle,2024-10-20T21:12:43+0000,10213,107,dress code,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/DBXFC_5pU6G/,2025-01-18T15:15:43+0000
17993691497542428,brittle,2024-10-18T13:08:14+0000,3117,45,"check?

foto by bynickrasmussen 
art from kenna_hair_ 
color by natalieeliascolour 
kennaland_brooklyn 

🫶🏻 tarin_thomas 🏁",FEED,IMAGE,https://www.instagram.com/p/DBREAtwpgy6/,2025-01-18T15:15:43+0000
18021696548249841,brittle,2024-10-17T16:37:22+0000,17313,506,start warming up your music dance moves…. 1.17.25,REELS,VIDEO,https://www.instagram.com/reel/DBO2Nc-JYLL/,2025-01-18T15:15:43+0000
